ID,Name,Nationality,Overall,Potential,Club
221713,D. Lovitz,United States,65,65,Montreal Impact
232209,José Kanté,Guinea,65,66,Wisła Płock
190481,M. Solheim,Norway,65,65,Hammarby IF
212242,R. Andrich,Germany,65,75,SV Wehen Wiesbaden
230418,Henrique Jardinel,Brazil,65,65,Associação Atlética Ponte Preta
53778,M. Richards,England,65,65,Northampton Town
197907,M. Sansores,Mexico,65,66,Monarcas Morelia
212243,V. Ranković,Germany,65,71,Hansa Rostock
214035,J. Martínez,Colombia,65,71,Envigado FC
228883,B. Gimber,Germany,65,78, SSV Jahn Regensburg
230931,I. Faye,Senegal,65,68,Boavista FC
49939,A. Nef,Switzerland,65,65,FC Zürich
184083,S. Tritz,France,65,65,SC Preußen Münster
190995,B. Inman,Australia,65,67,Rochdale
211988,J. Kiesewetter,United States,65,70,Fortuna Düsseldorf
212244,C. Lenz,Germany,65,72,Holstein Kiel
219668,S. Sawadogo,Burkina Faso,65,68,La Berrichonne de Châteauroux
158228,E. Zverotić,Montenegro,65,65,FC Sion
228116,A. Figuera,Venezuela,65,66,
232724,J. Kusukami,Japan,65,65,Western Sydney Wanderers
234004,Tomás Nuninho,Brazil,65,65,Associação Chapecoense de Futebol
238868,Carlos Henriques,Portugal,65,70,Portimonense SC
200981,N. Dumitru,Italy,65,65,AD Alcorcón
156437,P. Pentke,Germany,65,65, SSV Jahn Regensburg
222485,B. Bellot,Germany,65,66,Brøndby IF
229653,S. Gasanov,Russia,65,74,Tromsø IL
239637,C. Andriamahitsinoro,Madagascar,65,65,Ohod Club
193557,F. Nouble,England,65,68,Newport County
202518,C. Wernitznig,Austria,65,65,Wolfsberger AC
208918,M. Al Bishi,Saudi Arabia,65,65,Al Faisaly
221206,D. Björnquist,Sweden,65,65,AFC Eskilstuna
193302,F. Kurto,Poland,65,67,Roda JC Kerkrade
207639,C. Reilly,Republic of Ireland,65,73,Bury
207895,T. Wendel,Germany,65,65,Sportfreunde Lotte
223511,I. Chebake,Morocco,65,66,Evkur Yeni Malatyaspor
164375,A. Esposito,Italy,65,65,Cesena
212248,F. Lohkemper,Germany,65,72,1. FC Magdeburg
223512,S. Clémence,France,65,65,Tours FC
186136,C. Fagan,Republic of Ireland,65,65,St. Patrick's Athletic
193304,L. Burliga,Poland,65,65,Jagiellonia Białystok
214809,S. Luna,Argentina,65,65,Belgrano de Córdoba
230681,G. Pezzella,Italy,65,78,Udinese
122649,L. Bailly,Belgium,65,65,Royal Excel Mouscron
210970,B. Adjei-Boateng,Ghana,65,74,Colorado Rapids
213530,N. Poulsen,Denmark,65,71,Sarpsborg 08 FF
231706,K. Londoño,Colombia,65,73,Jaguares Fútbol Club
238618,C. Kammlott,Germany,65,65,Rot-Weiß Erfurt
219931,D. Mendoza,Argentina,65,72,Club Atlético Huracán
232731,R. Hayasaka,Japan,65,65,Hokkaido Consadole Sapporo
205596,J. Husband,England,65,70,Norwich City
207644,N. Tkalčić,Croatia,65,65,IFK Norrköping
199197,P. Salomon,Austria,65,65,SCR Altach
200989,M. Schulze Niehues,Germany,65,65,SC Preußen Münster
222493,M. Friedrich,Germany,65,75,FC Augsburg
208926,A. Al Enezi,Saudi Arabia,65,66,Al Nassr
229150,P. Hatzidiakos,Greece,65,74,AZ Alkmaar
230174,Peter Abradanel,Brazil,65,65,Associação Atlética Ponte Preta
230686,J. Makengo,France,65,81,OGC Nice
223263,Z. Gordon,Scotland,65,69,Jagiellonia Białystok
185119,A. Dyer,Montserrat,65,66,IF Elfsborg
188959,C. Gustafsson,Sweden,65,65,IK Sirius
144160,T. Acar,Turkey,65,65,Medicana Sivasspor
198177,B. Schenkeveld,Netherlands,65,68,Melbourne City
219937,N. Körber,Germany,65,77,SC Preußen Münster
223009,E. Lancini,Italy,65,70,Brescia
223265,M. Devlin,Scotland,65,74,Hamilton Academical FC
189217,P. Pawlett,Scotland,65,66,Milton Keynes Dons
202530,Alvaro Rey,Spain,65,65,Arka Gdynia
228386,P. Cissé,Senegal,65,71,Olympiakos CFP
229667,Josan,Spain,65,65,Albacete Balompié
233763,P. Dahlberg,Sweden,65,78,IFK Göteborg
204324,M. Kennedy,Scotland,65,72,Portsmouth
208676,N. Fitzgerald,Australia,65,67,Melbourne City
215588,Yeray,Spain,65,65,C.D. Leonesa S.A.D.
228645,L. Görtler,Germany,65,71,FC Utrecht
164645,S. Dawson,Republic of Ireland,65,65,Bury
172837,E. Alfonso,Italy,65,66,Cittadella
202534,K. Larsen,Norway,65,67,Lyngby BK
205094,Jo Young Cheol,Korea Republic,65,65,Sangju Sangmu FC
208166,D. Mariani,Switzerland,65,67,FC Lugano
210726,Jin Seong Wook,Korea Republic,65,72,Jeju United FC
222246,R. Marquez,United States,65,68,Philadelphia Union
233254,S. Akasaki,Japan,65,68,Gamba Osaka
234790,Soriano,Spain,65,75,Sevilla Atlético
240678,A. Khalaf,Iraq,65,68,Ettifaq FC
191782,A. García,Mexico,65,69,U.N.A.M.
221479,D. Calvert-Lewin,England,65,79,Everton
233767,S. Alakouch,France,65,82,Nîmes Olympique
237351,O. Pehrsson,Sweden,65,65,IK Sirius
215336,J. Leudo,Colombia,65,71,Atlético Huila
150568,J. Brison,France,65,65,Chamois Niortais FC
188968,G. Marinelli,Argentina,65,68,Colon de Santa Fe
209193,P. Wiegers,Germany,65,66,SG Dynamo Dresden
235049,I. Escobar,Argentina,65,74,Talleres de Cordoba
188970,J. Mårtensson,Sweden,65,65,Örebro SK
202795,K. Ntlhe,South Africa,65,70,Rochdale
207659,L. Grozurek,Austria,65,67,FC Admira Wacker Mödling
227371,W. Mosquera,Colombia,65,65,Jaguares Fútbol Club
231979,T. Endoh,Japan,65,70,Toronto FC
170027,R. McArdle,Northern Ireland,65,65,Scunthorpe United
237099,Jang Seong Jae,Korea Republic,65,76,Ulsan Hyundai Horang-i
237611,V. Ilyin,Russia,65,72,FC Ural
197164,L. Gil,United States,65,70,Colorado Rapids
197932,K. Appiah,Ghana,65,66,AFC Wimbledon
205100,A. Filtsov,Russia,65,67,Rubin Kazan
209964,B. Kluft,Germany,65,65,Chemnitzer FC
218156,Ary Papel,Angola,65,71,Sporting CP
219436,J. Clarke,England,65,72,Brentford
226604,D. Valoyes,Colombia,65,80,La Equidad
238636,R. Preißinger,Germany,65,74,VfR Aalen
187180,Lee Kyu Ro,Korea Republic,65,65,FC Seoul
194092,A. Uludağ,Turkey,65,66,Gençlerbirliği SK
235565,D. Bronn,Tunisia,65,72,KAA Gent
210990,E. Sarraj,Saudi Arabia,65,65,Al Faisaly
219950,N. Sonko Sundberg,Sweden,65,74,GIF Sundsvall
190510,S. Mattila,Finland,65,66,SønderjyskE
198959,F. Paghera,Italy,65,68,Avellino
203823,T. Bertels,Germany,65,65,SC Paderborn 07
205871,Dani Sotres,Spain,65,71,RC Celta de Vigo
220464,S. Emmanuello,Italy,65,73,Perugia
223792,T. Knoflach,Austria,65,71,SK Rapid Wien
228656,R. Allen,United States,65,66,New York City Football Club
224817,R. Barrios,Argentina,65,71,Defensa y Justicia
204850,T. Nguen,Norway,65,74,Strømsgodset IF
224050,G. Diaz,Colombia,65,75,Independiente Medellín
226098,F. Del Sole,Italy,65,84,Pescara
238642,J. Nietfeld,Germany,65,72, SSV Jahn Regensburg
224308,O. Aydoğan,Germany,65,76,Karlsruher SC
193076,Assis,Brazil,65,65,Boavista FC
198197,Jesús Alfaro,Spain,65,66,FC Barcelona B
180789,Y. Igawa,Japan,65,65,Kawasaki Frontale
222774,S. Tekerci,Turkey,65,71,FSV Zwickau
226102,C. Dunkley,England,65,68,Wigan Athletic
214583,C. Vargas,Colombia,65,67,Atletico Nacional Medellin
152887,C. Wingert,United States,65,65,Real Salt Lake
219447,J. Hinestroza,Colombia,65,75,Tigres FC
224311,F. Børsting,Denmark,65,73,Aalborg BK
228151,J. Cullen,Republic of Ireland,65,77,Bolton Wanderers
238647,M. Schröter,Germany,65,73,FSV Zwickau
212536,G. Omae,Japan,65,65,Omiya Ardija
214328,J. Valencia,Colombia,65,65,Deportivo Pasto
235320,B. Johnsen,Norway,65,68,ADO Den Haag
230969,F. Selemani,France,65,73,FC Lorient
232505,T. Hayashi,Japan,65,65,Sanfrecce Hiroshima
239929,I. Petryak,Ukraine,65,72,Shakhtar Donetsk
209979,G. Gope-Fenepej,New Caledonia,65,65,Amiens SC Football
213307,D. Serna,United States,65,71,Colorado Rapids
229179,C. Tabó,Uruguay,65,73,Club Atlas
237116,K. Ford,United States,65,77,Colorado Rapids
186172,G. Gunning,Republic of Ireland,65,68,Port Vale
232509,K. Morisaki,Japan,65,65,Sanfrecce Hiroshima
237373,F. Ortíz,Mexico,65,70,Monarcas Morelia
192317,J. Steer,England,65,71,Aston Villa
210494,M. Schmerböck,Austria,65,70,SK Sturm Graz
221502,J. Hamilton,Canada,65,73,Toronto FC
205887,C. Woodrow,England,65,74,Bristol City
206399,D. Georgievski,FYR Macedonia,65,65,Newcastle Jets
209471,Augusto,Portugal,65,65,Śląsk Wrocław
231231,B. Garnica,Mexico,65,76,Club Atlas
233279,Park Dong Jin,Korea Republic,65,73,GwangJu FC
193087,P. Tomasik,Poland,65,65,Jagiellonia Białystok
230208,Lúcio Corteijo,Brazil,65,65,Vitória 
231488,M. Omoh,Nigeria,65,66,Örebro SK
189760,T. Archibald-Henville,England,65,66,Exeter City
221505,S. Okoli,United States,65,72,New York City Football Club
231489,A. Keita,Sweden,65,65,Östersunds FK
235073,G. Kobel,Switzerland,65,81,TSG 1899 Hoffenheim
203842,M. Fitzgerald,Japan,65,65,Kawasaki Frontale
210498,F. Darwish,Saudi Arabia,65,65,Al Hilal
213314,Ham Seok Min,Korea Republic,65,72,Suwon Samsung Bluewings
232770,S. Colombatto,Argentina,65,79,Perugia
216387,S. Sané,Germany,65,69,SG Sonnenhof Großaspach
224067,J. Tverskov,Denmark,65,73,Odense Boldklub
232003,M. Solís,Colombia,65,65,Independiente Santa Fe
226116,R. Sweeney,Republic of Ireland,65,79,Bristol Rovers
228932,G. Amiot,France,65,73,Bourg en Bresse Péronnas 01
163908,M. Troiano,Italy,65,65,Virtus Entella
235332,G. Marchegiani,Italy,65,79,Ferrara (SPAL)
240196,F. Escobar,Panama,65,71,New York Red Bulls
219461,E. Palmer-Brown,United States,65,82,Sporting Kansas City
223557,M. Madri,France,65,65,RC Lens
227909,J. McCarthy,United States,65,71,Philadelphia Union
237893,T. Dekker,Netherlands,65,75,VVV-Venlo
180293,Park Won Jae,Korea Republic,65,65,Jeonbuk Hyundai Motors
205382,E. Boldewijn,Netherlands,65,71,Crawley Town
224838,F. Dagerstål,Sweden,65,75,IFK Norrköping
235334,B. Straetman,Belgium,65,77,Sporting Lokeren
192582,C. Shields,Republic of Ireland,65,67,Dundalk
205639,Gálvez,Spain,65,72,Albacete Balompié
207943,Ewerton,Brazil,65,68,Portimonense SC
224327,S. Leuko,Cameroon,65,72,CD Lugo
163143,A. McCormack,Republic of Ireland,65,65,Luton Town
232775,A. Esaka,Japan,65,68,Omiya Ardija
220488,F. Costa,Italy,65,71,Ferrara (SPAL)
221768,J. Zwischenbrugger,Austria,65,66,SCR Altach
230216,Adnan Vidual,Brazil,65,65,Sport Club do Recife
170056,J. Grant,Jamaica,65,65,Plymouth Argyle
222537,Zizo,Egypt,65,74,Moreirense FC
223817,F. Acosta,Uruguay,65,75,Villarreal CF
167497,D. Avdić,Sweden,65,65,AIK Solna
240201,Nacho Méndez,Spain,65,80,Real Sporting de Gijón
151114,M. Tauber,Denmark,65,65,Lyngby BK
231498,D. Bergqvist,Sweden,65,70,Östersunds FK
226123,H. Da Campo,Argentina,65,72,Rosario Central
232779,Y. Iwakami,Japan,65,65,Omiya Ardija
171083,R. O'Donovan,Republic of Ireland,65,65,Newcastle Jets
240459,C. Ezeh,Nigeria,65,73,Portimonense SC
234060,Y. Herrera,Venezuela,65,75,New York City Football Club
238668,M. Hofrath,Germany,65,69, SSV Jahn Regensburg
240972,N. Dibble,Uruguay,65,75,Gimnasia y Esgrima La Plata
198989,R. Gigolaev,Russia,65,65,Terek Grozny
199245,G. Allison,Mexico,65,66,Cruz Azul
201293,E. Scheel,Denmark,65,65,SønderjyskE
227149,J. Varela,Colombia,65,65,Águilas Doradas
236877,Bruno Leite,Portugal,65,75,FK Haugesund
138830,D. Lewington,England,65,65,Milton Keynes Dons
226382,L. Villarruel,Argentina,65,69,Bahía Blanca
205903,S. Drewniak,Poland,65,69,Cracovia
214351,D. Novoa,Colombia,65,67,La Equidad
219727,L. Pérez,Italy,65,66,Ascoli
160079,A. Lutego,Chile,65,65,Club de Deportes Temuco
230991,F. Picault,United States,65,66,Philadelphia Union
237135,Davidson,Brazil,65,65,Grupo Desportivo de Chaves
237647,A. Hrustic,Australia,65,73,FC Groningen
196688,A. Corzo,Peru,65,65,
199248,H. Savran,Germany,65,65,VfL Osnabrück
215376,E. Capradossi,Italy,65,75,Bari
229200,F. Le Joncour,France,65,73,SM Caen
234576,Diogo Queirós,Portugal,65,78,FC Porto
236368,G. Maggiore,Italy,65,81,La Spezia
223313,H. Arslan,Turkey,65,65,Medicana Sivasspor
233809,A. Rossi,Italy,65,79,Salernitana
186449,L. Kelly,Scotland,65,65,Coventry City
222546,L. Zingerle,Germany,65,72,SC Paderborn 07
235858,José Perales,Spain,65,71,Gimnàstic de Tarragona
240466,M. Ćosić,Croatia,65,69,FK Haugesund
185170,S. Ryall,Australia,65,65,Sydney FC
187218,M. Jiménez,Mexico,65,67,Guadalajara
204883,B. Samba,Congo,65,69,SM Caen
214099,M. Aaquist,Denmark,65,75,FC Nordsjælland
225363,R. Lameiras,Portugal,65,72,Plymouth Argyle
162899,M. Sadler,England,65,65,Shrewsbury
230995,S. Sarr,Senegal,65,73,La Berrichonne de Châteauroux
239187,J. Aguilar,Panama,65,71,Estoril Praia
182867,O. Bagüí,Ecuador,65,65,
191827,Yoo Hyun,Korea Republic,65,65,FC Seoul
198740,A. Acosta,Mexico,65,65,Tigres U.A.N.L.
214356,J. Malagón,Colombia,65,72,Tigres FC
215636,S. Bannigan,Scotland,65,70,Partick Thistle F.C.
230740,Leandrinho,Brazil,65,84,Napoli
240212,D. Petković,Montenegro,65,70,FC Lorient
184148,J. Coppens,Belgium,65,67,FC Carl Zeiss Jena
118868,C. Källqvist,Sweden,65,65,BK Häcken
198229,F. Doré,Congo,65,65,Clermont Foot 63
235093,Fran Rodríguez,Spain,65,70,UD Almería
237397,B. Kallman,United States,65,65,Minnesota Thunder
213334,K. Coulibaly,France,65,71,Willem II
226390,R. Vera,Argentina,65,65,Club Atlético Patronato
105046,A. Østli,Norway,65,65,Sarpsborg 08 FF
227927,K. Walker-Peters,England,65,80,Tottenham Hotspur
208984,J. Müller,Germany,65,65,SpVgg Unterhaching
233560,Lim Min Hyuk,Korea Republic,65,74,FC Seoul
209241,G. Balažic,Slovenia,65,65,FC Ural
198490,A. Faltsetas,Sweden,65,65,BK Häcken
199002,M. Amini,Australia,65,68,Aarhus GF
222298,E. Digbeu,France,65,69,Bourg en Bresse Péronnas 01
224090,P. Müller,Germany,65,74,SV Wehen Wiesbaden
231514,R. Gojani,Sweden,65,70,Jönköpings Södra IF
237658,S. Bueno,Uruguay,65,80,FC Barcelona B
201051,S. Kleineheismann,Germany,65,65,Hallescher FC
226651,Kim Min Hyeok,Korea Republic,65,70,GwangJu FC
229723,M. Jensen,Denmark,65,75,FC Nordsjælland
235867,L. Strizzolo,Italy,65,68,Cittadella
237403,J. Cox,Panama,65,73,Envigado FC
175963,T. Röttger,Germany,65,65,SG Sonnenhof Großaspach
202076,Z. Valentin,United States,65,67,Portland Timbers
208988,H. Shaian,Saudi Arabia,65,65,Al Nassr
214364,F. Álvarez,Colombia,65,71,Independiente Medellín
226652,Park Yong Woo,Korea Republic,65,70,Ulsan Hyundai Horang-i
204637,J. Derstroff,Germany,65,68,SV Sandhausen
211037,De La Hoz,Spain,65,72,Albacete Balompié
214877,H. Bjørdal,Norway,65,75,Brighton & Hove Albion
233053,A. Hadžiahmetović,Bosnia Herzegovina,65,77,Atiker Konyaspor
179549,S. Maierhofer,Austria,65,65,SV Mattersburg
183645,C. Ramsebner,Austria,65,67,LASK Linz
145758,Freire,Brazil,65,65,Shimizu S-Pulse
234078,O. Mangala,Belgium,65,79,VfB Stuttgart
237662,B. Lennon,United States,65,77,Real Salt Lake
238686,P. Sohm,Germany,65,68,SG Sonnenhof Großaspach
239454,B. Figueroa,Mexico,65,73,U.N.A.M.
214367,D. Briceño,Colombia,65,65,Alianza Petrolera
234079,K. Thiam,Senegal,65,70,Dinamo Moscow
235103,N. Ampomah,Ghana,65,73,Waasland-Beveren
197984,J. Orlov,Sweden,65,65,SK Brann
216416,J. Gyamerah,Germany,65,75,VfL Bochum
217696,A. Doukha,Algeria,65,65,Ohod Club
231264,T. Rodríguez,Argentina,65,77,Genoa
232800,J. Izumisawa,Japan,65,68,Gamba Osaka
198497,M. Connolly,Republic of Ireland,65,70,Crawley Town
212065,Jeong Dong Ho,Korea Republic,65,65,Ulsan Hyundai Horang-i
228961,M. Pitton,Argentina,65,70,Unión de Santa Fe
237153,L. Blessing,Ghana,65,71,Sporting Kansas City
213090,T. Al Absi,Saudi Arabia,65,70,Al Taawoun
223330,M. Moscati,Italy,65,70,Novara
237410,V. Kravets,Ukraine,65,75,CD Lugo
191330,K. Kikuchi,Japan,65,65,Omiya Ardija
222051,Kim Dae Jung,Korea Republic,65,70,Incheon United FC
224099,L. Coyle,England,65,75,Fleetwood Town
226403,F. Crivelli,Argentina,65,65,Club Atlético Tigre
226659,J. Amoroso,Argentina,65,65,Newell's Old Boys
162147,A. Iunco,Italy,65,65,Cittadella
228707,Diego Alende,Spain,65,75,RC Celta de Vigo
229475,Ruca,Portugal,65,66,Tondela
232291,S. Silva,Sweden,65,66,Palermo
235619,M. Edwards,England,65,87,Tottenham Hotspur
239971,S. Lagrou,Morocco,65,67,Al Nassr
199780,M. Exslager,Germany,65,66,SC Fortuna Köln
207716,A. Al Hafith,Saudi Arabia,65,74,Al Hilal
209252,R. Garbuschewski,Germany,65,65,FSV Zwickau
222052,Lee Myung Jae,Korea Republic,65,74,Ulsan Hyundai Horang-i
188772,P. Koch,Switzerland,65,67,FC St. Gallen
232293,V. Osimhen,Nigeria,65,83,VfL Wolfsburg
234853,Jean Cleber,Brazil,65,65,CS Marítimo
188261,T. Salamon,Austria,65,65,FK Austria Wien
190565,K. Alston,United States,65,65,Orlando City Soccer Club
199014,D. McMillan,Republic of Ireland,65,65,Dundalk
209510,A. Corryn,Belgium,65,70,Royal Antwerp FC
213094,S. Roux,New Zealand,65,69,Central Coast Mariners
218470,G. De Feo,Italy,65,68,Ascoli
234854,R. Bayard,France,65,71,Tours FC
238694,L. Röser,Germany,65,71,SG Dynamo Dresden
183910,K. Falkenberg,Germany,65,65,VfL Osnabrück
187238,D. Jiménez,Mexico,65,65,Lobos de la BUAP
194150,S. Moore,England,65,68,Sheffield United
217191,O. Threlkeld,England,65,71,Plymouth Argyle
157031,L. Esqueda,Mexico,65,65,Querétaro
225128,G. Acampora,Italy,65,72,La Spezia
233064,M. Mount,England,65,83,Vitesse
193896,P. Funk,Germany,65,66,SV Wehen Wiesbaden
205161,H. Bunn,England,65,68,Bury
171881,C. Sammon,Republic of Ireland,65,65,Partick Thistle F.C.
207979,C. Cato,Trinidad & Tobago,65,68,San Jose Earthquakes
212075,A. Nabbout,Australia,65,71,Newcastle Jets
222315,G. Esparza,Argentina,65,70,Puebla
232555,P. Mišák,Slovakia,65,66,Termalica Bruk-Bet Nieciecza
215148,M. Bíttolo,Argentina,65,66,Albacete Balompié
223852,F. Rawson,England,65,75,Accrington Stanley
228716,Kevin,Spain,65,72,RC Celta de Vigo
155757,M. Ørnskov,Denmark,65,65,Lyngby BK
223085,L. Berry,England,65,70,Luton Town
210798,A. Kamara,Sierra Leone,65,71,Al Taawoun
213358,B. Geens,Belgium,65,74,Sporting Lokeren
150894,M. Halsti,Finland,65,65,FC Midtjylland
220782,M. Ilaimaharitra,France,65,74,Sporting Charleroi
222830,F. Grillo,Argentina,65,69,Vélez Sarsfield
215151,Patrão,Portugal,65,66,Grupo Desportivo de Chaves
239215,K. Nwakali,Nigeria,65,78,VVV-Venlo
189295,J. Sudić,Sweden,65,68,BK Häcken
189551,D. Gissi,Switzerland,65,69,Defensa y Justicia
196976,N. Cameron,England,65,71,Bury
208752,R. Edwards,England,65,70,Plymouth Argyle
219760,D. Mangni,Italy,65,71,Atalanta
192624,S. Ferguson,Northern Ireland,65,66,Millwall
210802,J. Nilsson,Sweden,65,73,IF Elfsborg
219762,P. Fryc,Poland,65,70,Termalica Bruk-Bet Nieciecza
240754,Y. Attal,Algeria,65,74,KV Kortrijk
211059,R. Godínez,Mexico,65,70,Lobos de la BUAP
212083,Tarsi,Spain,65,74,Athletic Club de Bilbao
225395,Ezkieta,Spain,65,79,FC Barcelona B
226675,F. Lanzillotta,Argentina,65,73,Argentinos Juniors
235891,M. Fink,Slovenia,65,65,Cracovia
237939,M. Mikovič,Slovakia,65,65,Termalica Bruk-Bet Nieciecza
53363,A. Collin,England,65,65,Notts County
209268,D. Rose,England,65,65,Portsmouth
165748,J. Tosik,Poland,65,65,Zagłębie Lubin
232564,T. Morita,Japan,65,67,Albirex Niigata
239732,S. Żurkowski,Poland,65,76,Górnik Zabrze
199285,S. Kukuruzović,Croatia,65,65,FC St. Gallen
210805,A. Al Mutairi,Saudi Arabia,65,65,Al Fayha
236405,Lasure,Spain,65,72,Real Zaragoza
185205,Evandro,Brazil,65,65,Daegu FC
188789,P. Taylor,England,65,65,Bradford City
210806,W. Suwayyid,Saudi Arabia,65,65,Al Faisaly
234102,I. Radu,Romania,65,77,Avellino
237942,P. Estupiñán,Ecuador,65,75,UD Almería
177270,L. Martínez,Mexico,65,65,Tiburones Rojos de Veracruz
887,N. Clarke,England,65,65,Grimsby Town
200823,José Cruz,Spain,65,65,Viking FK
179831,C. Curran,England,65,65,Ross County FC
213624,S. López,Argentina,65,65,Jaguares Fútbol Club
215160,F. Angileri,Argentina,65,70,Godoy Cruz
222328,J. Bager,Denmark,65,73,Randers FC
241016,A. Vetrih,Slovenia,65,66,
197241,K. Pannewitz,Germany,65,70,FC Carl Zeiss Jena
201081,B. Kopacz,Poland,65,68,Zagłębie Lubin
156025,H. Patronen,Finland,65,65,HJK Helsinki
223097,F. Cristaldo,Argentina,65,72,Defensa y Justicia
194937,T. Parkes,England,65,66,Carlisle United
223866,S. Lovric,Austria,65,77,SK Sturm Graz
238970,N. Butzen,Germany,65,68,1. FC Magdeburg
190074,N. Di Roberto,Italy,65,65,Salernitana
216699,G. Zelalem,United States,65,75,Arsenal
219259,R. Brown,England,65,74,Forest Green
222587,F. Escobar,Argentina,65,73,Newell's Old Boys
235899,D. Zeefuik,Netherlands,65,75,Ajax
189563,S. Salviato,Italy,65,65,Cremonese
201084,R. Dow,Scotland,65,66,Ross County FC
220028,S. Adekugbe,Canada,65,72,IFK Göteborg
237692,P. Foden,England,65,84,Manchester City
121980,A. Poggenborg,Germany,65,65,SC Fortuna Köln
221053,E. Gómez,Argentina,65,70,Rosario Central
235133,M. Finotto,Italy,65,69,Ternana
210046,K. Sadlier,Republic of Ireland,65,75,Cork City
211070,T. Hołota,Poland,65,67,Pogoń Szczecin
226174,D. Payne,United States,65,72,Excelsior
165502,J. Lillis,England,65,65,Rochdale
235134,P. Rosario,Netherlands,65,75,PSV
221567,Sim Sang Min,Korea Republic,65,71,FC Seoul
230015,I. Diallo,Mali,65,75,KAS Eupen
232831,Choi Kyu Baek,Korea Republic,65,72,Ulsan Hyundai Horang-i
171391,E. Palos,Mexico,65,65,Tigres U.A.N.L.
237183,M. Rojas,Paraguay,65,77,Club Atlético Lanús
